effect	estimate	se	df	t_value	p_value	roi	atlas
task2	-0.178470191282755	0.0405551045202412	3914.43343236287	-4.40068379539448	1.10785587772558e-05	30	HOCortical
task3	-0.335745930403181	0.041242371548317	3721.21884615261	-8.14080077838983	5.30252235844885e-16	30	HOCortical
condition2:task2	0.011095089383367	0.0524585243542531	3223.59875033455	0.211502125153993	0.832508843986522	30	HOCortical
condition2:task3	-0.382566956784464	0.0550730181763862	3223.59875053692	-6.94654060104696	4.50951226182814e-12	30	HOCortical
(Intercept)	-0.0228725935987888	0.0568960060286924	3984.83523874378	-0.402007015874792	0.687700423255135	31	HOCortical
condition2	0.0907180930232003	0.0722727194606826	3236.00517685435	1.25521903285447	0.209489893315388	31	HOCortical
task2	-0.407702483013245	0.0580567817865443	3886.25888290439	-7.02247817511196	2.5614160682196e-12	31	HOCortical
task3	-0.0639523956033873	0.0588522478368076	3696.60537346974	-1.08666020337442	0.277257859234492	31	HOCortical
condition2:task2	0.0452969494697186	0.0744411296357728	3236.00517727616	0.608493579978549	0.542902870378461	31	HOCortical
condition2:task3	-0.139449390267294	0.078151220149014	3236.00517543703	-1.78435333448922	0.0744599312093796	31	HOCortical
(Intercept)	-0.281575326979447	0.0847892241043932	4001.92641592671	-3.32088576058638	0.000905366675452147	32	HOCortical
condition2	-0.0477895930234095	0.0998483565042909	3238.08511232578	-0.478621728955105	0.632240072027473	32	HOCortical
task2	-0.651125647723648	0.0836815857976766	3632.63257825424	-7.78099078210497	9.31111602207858e-15	32	HOCortical
task3	-0.145921080918838	0.0835308365756087	3498.66078260572	-1.7469127199122	0.0807402236422248	32	HOCortical
condition2:task2	0.149449847272705	0.102844123009628	3238.08511241662	1.45316857102971	0.146273856597809	32	HOCortical
condition2:task3	0.0818274749131746	0.107969797579419	3238.08511193206	0.757873745692494	0.448581718882979	32	HOCortical
(Intercept)	0.525426923179147	0.0683090628346795	3984.14115491013	7.69190648173254	1.81502167294266e-14	33	HOCortical
condition2	0.580020302325507	0.0868420618600482	3209.70651621922	6.6790250012747	2.82389334630425e-11	33	HOCortical
task2	-0.196581662247043	0.069716842182798	3883.75285382115	-2.8197155248599	0.00483098721444714	33	HOCortical
task3	-0.741691111780637	0.0706881366960655	3686.7897758446	-10.4924411145487	2.12578312513704e-25	33	HOCortical
condition2:task2	-0.045746912098877	0.0894475983884695	3209.70651624267	-0.51143812604335	0.609079484020339	33	HOCortical
condition2:task3	-0.7328911527192	0.0939056001388051	3209.70651604552	-7.80455214210748	8.01787621733193e-15	33	HOCortical
(Intercept)	0.0546477867507961	0.0349509865670262	3982.88183718174	1.56355491270602	0.118001575846268	34	HOCortical
condition2	0.0729815348837156	0.0441461343302391	3214.42699957813	1.6531806463001	0.0983917556462917	34	HOCortical
task2	-0.0666235952178167	0.035611522852146	3865.00013535023	-1.87084375735428	0.0614422465669148	34	HOCortical
task3	-0.0996182606692155	0.0360443973804282	3670.73313260037	-2.76376546451315	0.00574236357546075	34	HOCortical
condition2:task2	-0.0334520887080781	0.0454706579898845	3214.42699993522	-0.73568516900547	0.46197599379138	34	HOCortical
condition2:task3	-0.142649495513636	0.0477368817517286	3214.42699595979	-2.98824494351206	0.00282707592279703	34	HOCortical
(Intercept)	-0.0147406938410875	0.0293434581549128	3986.01318064477	-0.502350260261317	0.615448910492643	35	HOCortical
condition2	0.085653209302314	0.0374497389612165	3236.10573137904	2.28715103704776	0.0222512762295777	35	HOCortical
task2	-0.142913246482239	0.0299755555748771	3899.31324825338	-4.76765963937685	1.93182559659371e-06	35	HOCortical
task3	-0.070500059671722	0.0304260601026388	3709.27107966347	-2.31709460357004	0.0205527705017677	35	HOCortical
condition2:task2	0.0569770144937201	0.038573349579773	3236.10573071804	1.47710829146136	0.139743917076998	35	HOCortical
condition2:task3	-0.131068455365306	0.0404958166223886	3236.10573347513	-3.23659247540259	0.00122185753943217	35	HOCortical
(Intercept)	-0.139633679355406	0.0636790286489448	4000.43639719093	-2.19277338737673	0.0283810988077222	36	HOCortical
condition2	0.0048956511627938	0.0752532972654539	3244.76791103586	0.0650556366390767	0.948133709956434	36	HOCortical
task2	-0.272466103139662	0.0629858781495108	3647.21865303543	-4.32582844193907	1.56029783819671e-05	36	HOCortical
task3	0.593648088144897	0.0629023532433612	3511.09070383906	9.4376133409214	6.72979366063729e-21	36	HOCortical
condition2:task2	0.199867716400947	0.0775111342019521	3244.767911233	2.57856782072367	0.00996475960018421	36	HOCortical
condition2:task3	0.185778657892325	0.0813742314585394	3244.7679101397	2.28301582162383	0.0224938275327163	36	HOCortical
(Intercept)	-0.00553310653207866	0.0290900886847021	3914.41302521582	-0.190205901124956	0.849157649939293	37	HOCortical
condition2	0.195252445783145	0.0369697854087389	3178.04175004313	5.28140598124736	1.36827197528274e-07	37	HOCortical
task2	0.0471461084927993	0.0296634572326505	3814.06737073468	1.58936661101342	0.112060530107874	37	HOCortical
task3	-0.00642377924448425	0.0300690533781469	3630.05170782115	-0.213634235960112	0.83084429684378	37	HOCortical
condition2:task2	-0.0816954580133616	0.0380575566935095	3178.0417497685	-2.14662908266243	0.0318982952778572	37	HOCortical
condition2:task3	-0.23575838967092	0.039926215748751	3178.0417509477	-5.90485186861956	3.90215204141555e-09	37	HOCortical
(Intercept)	-0.0158889188562848	0.0304408946926299	3982.02704754973	-0.521959653838021	0.601727454035755	38	HOCortical
condition2	0.232333825581364	0.0377251777493161	3223.87222119825	6.1585879627983	8.24627194996444e-10	38	HOCortical
task2	0.109093621379181	0.030827932922872	3803.65005916876	3.53879131799466	0.000406771059391042	38	HOCortical
task3	0.0232040539615478	0.0310560633674555	3621.19597077287	0.747166622085915	0.455011499821432	38	HOCortical
condition2:task2	-0.0552160975360372	0.0388570524027005	3223.87222175704	-1.4210058180378	0.155411782332978	38	HOCortical
condition2:task3	-0.244359390541994	0.0407936589829222	3223.87222032456	-5.99013171739	2.32785480841366e-09	38	HOCortical
(Intercept)	-0.00120102438080791	0.0492677545633225	3996.27266763819	-0.0243774937878336	0.980552717454818	39	HOCortical
condition2	0.0630866046512219	0.0586949161133178	3229.14982193676	1.07482229856885	0.282534598111141	39	HOCortical
task2	0.255444657577172	0.0489677840522813	3665.51741137791	5.21658601713409	1.92344616355778e-07	39	HOCortical
task3	0.338764153431235	0.0489602919051832	3518.86397523898	6.91916122737355	5.37476074049952e-12	39	HOCortical
condition2:task2	-0.0369706081923004	0.0604559492427745	3229.14982196639	-0.611529694849989	0.540892014176656	39	HOCortical
condition2:task3	0.127404535112555	0.0634690287708798	3229.14982196353	2.00734968818381	0.0447956215950394	39	HOCortical
(Intercept)	-0.0976395788854282	0.0874018711990623	4001.64968732109	-1.11713373576464	0.264004215802756	40	HOCortical
condition2	-0.0268112674417887	0.102992437482327	3238.03585797835	-0.260322680938485	0.794631430833963	40	HOCortical
task2	0.775675312823073	0.0862958539808017	3634.6395221817	8.98855827993356	3.9418294117908e-19	40	HOCortical
task3	1.19121860732428	0.0861478877031188	3500.04520875855	13.8276008743178	2.21692244392977e-42	40	HOCortical
condition2:task2	0.149491190246314	0.106082536361414	3238.03585784026	1.40919698353564	0.1588729546962	40	HOCortical
condition2:task3	0.378211359961471	0.111369611043121	3238.03585865993	3.39600144437095	0.000692019506342583	40	HOCortical
(Intercept)	0.335165584740668	0.0764335720759112	3986.08562199143	4.38505718936952	1.18947526648482e-05	41	HOCortical
condition2	0.412348558139519	0.0976938834011126	3225.68316740208	4.22082267368259	2.50126314544132e-05	41	HOCortical
task2	0.0831912385820855	0.0781060317597292	3901.58419509335	1.06510645474858	0.286893667909544	41	HOCortical
task3	-0.267740013845207	0.0793132308071361	3708.64452677802	-3.37572951095969	0.000743773550938526	41	HOCortical
condition2:task2	0.0618830820871127	0.100625008898975	3225.68316676945	0.61498709678865	0.538606621743348	41	HOCortical
condition2:task3	-0.371115471525342	0.105640084472619	3225.68316930861	-3.51301755747394	0.000449131683265276	41	HOCortical
(Intercept)	0.481421859666203	0.0494657320110269	3982.05584588472	9.73243172786535	3.86284231973015e-22	42	HOCortical
condition2	0.169934360465176	0.0617206220098497	3228.88601340483	2.75328334244682	0.00593309175661158	42	HOCortical
task2	-0.395878732288369	0.0502143337221903	3828.58722705148	-7.88377944987898	4.10929637975494e-15	42	HOCortical
task3	-0.551293440566809	0.0506672359663319	3643.27044936319	-10.8806693330013	3.712162678583e-27	42	HOCortical
condition2:task2	-0.0895913243461986	0.0635724358862026	3228.88601330661	-1.40927940069138	0.15884886668834	42	HOCortical
condition2:task3	-0.340556649835258	0.0667408387898	3228.88601326517	-5.10267260661557	3.54237912743908e-07	42	HOCortical
(Intercept)	0.894514586854436	0.0778162036006444	3995.91235357402	11.4952226588323	4.1266441990394e-30	43	HOCortical
condition2	0.479722523255869	0.0927677375017845	3228.1485014257	5.17122154937368	2.46738149074184e-07	43	HOCortical
task2	-0.555322143622706	0.0773721564929442	3667.26894991894	-7.17728662084464	8.56565909209572e-13	43	HOCortical
task3	-0.911708153289079	0.0773682086850486	3519.78152900259	-11.7840152794602	1.82744810020773e-31	43	HOCortical
condition2:task2	-0.0602265352955302	0.0955510630417679	3228.14850008574	-0.63030732865006	0.528538143020954	43	HOCortical
condition2:task3	-0.652642418925162	0.100313256929151	3228.14850443295	-6.50604355699576	8.91064523396159e-11	43	HOCortical
(Intercept)	1.19835371563275	0.0575674051020798	3982.4129446617	20.8165317423602	1.92663739326737e-91	44	HOCortical
condition2	0.430341953488619	0.0722921411395732	3225.81379455318	5.95281792328941	2.91869900905293e-09	44	HOCortical
task2	-1.18996572485241	0.0585577610450318	3849.08822382776	-20.3212299038774	2.72437935725992e-87	44	HOCortical
task3	-1.36865224313977	0.0591803486109093	3659.90615568014	-23.1268026509642	1.46650809629976e-110	44	HOCortical
condition2:task2	-0.281408551930556	0.0744611340264589	3225.81379452776	-3.77926760866361	0.000160134921404726	44	HOCortical
condition2:task3	-0.597106937740598	0.0781722215436477	3225.81379515097	-7.63835191004776	2.88094483929094e-14	44	HOCortical
(Intercept)	1.7549723247064	0.0525999269563911	3982.13991059766	33.3645391972006	1.88699716692938e-215	45	HOCortical
condition2	0.368648755813932	0.0660335603851236	3219.47666136621	5.58274843373406	2.56388792974759e-08	45	HOCortical
task2	-1.83487459997718	0.0534998085174981	3846.54718391501	-34.2968442471537	3.64585835263142e-225	45	HOCortical
task3	-1.90271676855944	0.0540643503552502	3655.82645320394	-35.1935564943798	6.22836741601301e-234	45	HOCortical
condition2:task2	-0.375644832301183	0.0680147760541209	3219.47666234233	-5.5229885929827	3.59760974563598e-08	45	HOCortical
condition2:task3	-0.492710263687951	0.0714045818863703	3219.4766594834	-6.90026116912253	6.22434707201093e-12	45	HOCortical
(Intercept)	1.85294966302803	0.080344584553121	3985.24096160631	23.0625333783751	1.42082378025007e-110	46	HOCortical
condition2	0.836081279069634	0.0980718446475598	3228.27986287377	8.52519173137054	2.3081593733292e-17	46	HOCortical
task2	-1.49280335734785	0.0808622911326034	3750.77005780714	-18.4610568960982	6.58733760149865e-73	46	HOCortical
task3	-1.98681902108983	0.0811958021560171	3581.1386050093	-24.469479558465	2.08879673418522e-122	46	HOCortical
condition2:task2	-0.345476985160279	0.101014310178269	3228.27986259245	-3.42007963575246	0.000633796840728731	46	HOCortical
condition2:task3	-1.00039059599876	0.106048788238014	3228.27986399938	-9.43330529862828	7.35515675920335e-21	46	HOCortical
(Intercept)	-0.326746841040542	0.0867057198831091	3994.88240333643	-3.76845773820966	0.000166629394694103	47	HOCortical
condition2	-0.0306072674418571	0.103619258384493	3241.62898201238	-0.295382035338304	0.76772097273535	47	HOCortical
task2	-0.513126324589491	0.0863315251287923	3682.12916328906	-5.94367264824747	3.04622277222955e-09	47	HOCortical
task3	0.231395828782282	0.086360181602404	3534.82679368933	2.67942730652897	0.00740899923069748	47	HOCortical
condition2:task2	0.17354638004809	0.106728163873216	3241.62898251686	1.6260598304141	0.104034129635781	47	HOCortical
condition2:task3	0.160713182796191	0.112047416149734	3241.6289808597	1.43433189553807	0.151574029962161	47	HOCortical
(Intercept)	-0.237536724800398	0.105060071771191	3995.44100077461	-2.26096099874867	0.0238152375412218	48	HOCortical
condition2	-0.00298915116284926	0.1244295966551	3233.06704678064	-0.0240228309277151	0.980835880024974	48	HOCortical
task2	0.150119185105366	0.104058097265743	3646.26283629403	1.44264780012259	0.149205603497612	48	HOCortical
task3	1.21974930382805	0.103950244757907	3506.72591761027	11.7339724083263	3.24786609411571e-31	48	HOCortical
condition2:task2	0.31429841428342	0.128168096315514	3233.06704724542	2.45223595667447	0.0142496635667288	48	HOCortical
condition2:task3	0.358643210217976	0.134550420598687	3233.06704586761	2.66549304433372	0.0077257871627605	48	HOCortical
(Intercept)	0.0493339755627975	0.0722715414269463	3985.75264078451	0.682619667281697	0.494886873814938	49	HOCortical
condition2	0.130952244186046	0.0921348558685737	3236.99993184775	1.42131056646839	0.155322821678466	49	HOCortical
task2	0.131028349988657	0.0738096299955821	3896.47116486596	1.77522025237763	0.0759395716308809	49	HOCortical
task3	-0.0455461572126922	0.0748956320727367	3706.7249416864	-0.608128350775636	0.543139608563652	49	HOCortical
condition2:task2	-0.0102997271888805	0.0948991929578204	3236.99993180559	-0.108533348576087	0.913579355257749	49	HOCortical
condition2:task3	-0.098604515839589	0.0996288981252423	3236.99993165167	-0.989718020524873	0.322385937758491	49	HOCortical
(Intercept)	0.161768897404682	0.0452582743897091	3985.91356846715	3.57434965398207	0.000355259217289159	50	HOCortical
condition2	-0.0430413720930472	0.0577170070653418	3239.23407662673	-0.745731185338833	0.455883926599712	50	HOCortical
task2	-0.137341096901174	0.0462251301271978	3897.7833924946	-2.97113488968559	0.00298513732118111	50	HOCortical
task3	-0.121559962553439	0.0469097804048779	3708.63126177647	-2.59135646136597	0.00959731409014939	50	HOCortical
condition2:task2	0.0548852424896489	0.0594486998303322	3239.23407552312	0.92323705390181	0.355952446237158	50	HOCortical
condition2:task3	0.101933801226906	0.0624115787971642	3239.23407864252	1.63325144454666	0.102513310698806	50	HOCortical
(Intercept)	0.101017539325344	0.0704348927288618	3985.35488608755	1.43419739012324	0.151594397693279	51	HOCortical
condition2	0.142908476744243	0.0895985733751939	3241.40489356316	1.59498607355961	0.110812839667051	51	HOCortical
task2	0.0905606362616316	0.0718969738243618	3891.27115147075	1.25958898468889	0.207893214017505	51	HOCortical
task3	0.21847472985817	0.0729107557157084	3702.90966129637	2.99646777369913	0.00274938707283713	51	HOCortical
condition2:task2	0.0139827371367758	0.0922868139676354	3241.40489293629	0.151513922039604	0.87957975817729	51	HOCortical
condition2:task3	0.0611431866415836	0.096886320109923	3241.40489409331	0.631081731375629	0.528031580958674	51	HOCortical
(Intercept)	0.156253267926131	0.0835272164693254	3982.55817259615	1.87068687944981	0.0614617773876126	52	HOCortical
condition2	0.131911476744183	0.103489600060662	3237.45807043731	1.27463510021162	0.202529903730912	52	HOCortical
task2	0.246860164818168	0.0845816469655248	3806.94638117077	2.91860200971006	0.00353665309121679	52	HOCortical
task3	0.473783355276721	0.0852028253493394	3628.00849353818	5.5606531043327	2.88168290937482e-08	52	HOCortical
condition2:task2	0.0796218993181422	0.106594615389574	3237.45807040033	0.746959863095768	0.45514203185311	52	HOCortical
condition2:task3	0.313660458295191	0.111907211709034	3237.45807035863	2.80286188445771	0.00509528078283617	52	HOCortical
(Intercept)	0.761767194550442	0.089997866691504	3986.17363686383	8.46428057191221	3.57418596249661e-17	53	HOCortical
condition2	0.911329127906871	0.114971873227053	3232.95471374203	7.92653979036355	3.0751236149317e-15	53	HOCortical
task2	-0.455535586728463	0.0919566228262379	3901.39101092439	-4.95380944545176	7.58593965949395e-07	53	HOCortical
