contrast	estimate	se	df	z_ratio	p_value	roi	atlas
criticalAlice vs. criticalLang	1.85820062158782	0.0692787376108574	Inf	26.822091245736	1.78559714199687e-158	60	HOCortical
criticalAlice vs. criticalMD	3.16642941198323	0.0700468097673457	Inf	45.2044771560654	0	60	HOCortical
criticalLang vs. criticalMD	1.30822879039542	0.0302362260040132	Inf	43.2669338502026	0	60	HOCortical
criticalAlice vs. criticalLang	0.595812899636686	0.0798105685346217	Inf	7.46533837029645	8.30858222789438e-14	61	HOCortical
criticalAlice vs. criticalMD	1.37768024811316	0.0805337013172042	Inf	17.106878556181	1.3188019247634e-65	61	HOCortical
criticalLang vs. criticalMD	0.781867348476478	0.0347114158058114	Inf	22.5247899091911	2.37282449387869e-112	61	HOCortical
criticalAlice vs. criticalLang	0.139905491810381	0.0469016490886242	Inf	2.98295464080631	0.00285480299739897	62	HOCortical
criticalAlice vs. criticalMD	0.436007917100085	0.0475837778511501	Inf	9.16295293879334	5.04962339814039e-20	62	HOCortical
criticalLang vs. criticalMD	0.296102425289704	0.0204975809676551	Inf	14.4457253642247	2.66734305849757e-47	62	HOCortical
criticalAlice vs. criticalLang	-0.0271092010770503	0.0297682832638026	Inf	-0.910673982668471	0.362467176448375	63	HOCortical
criticalAlice vs. criticalMD	-0.0185740914969742	0.0301703290588633	Inf	-0.615640998171929	0.538131486270868	63	HOCortical
criticalLang vs. criticalMD	0.00853510958007612	0.0130462154902849	Inf	0.654221110055399	0.512969363044121	63	HOCortical
criticalAlice vs. criticalLang	-0.156954298579178	0.0642716266072323	Inf	-2.44204646536075	0.0146042668022995	64	HOCortical
criticalAlice vs. criticalMD	-0.837650716091274	0.0650286257294554	Inf	-12.8812612398766	5.7389969181729e-38	64	HOCortical
criticalLang vs. criticalMD	-0.680696417512097	0.0280842606838372	Inf	-24.2376477406737	8.92525207238424e-130	64	HOCortical
criticalAlice vs. criticalLang	0.214375536282907	0.065378632576894	Inf	3.27898470545056	0.00104181282090617	65	HOCortical
criticalAlice vs. criticalMD	-0.0749562645324943	0.0664513614456624	Inf	-1.12798688998699	0.259325455849975	65	HOCortical
criticalLang vs. criticalMD	-0.289331800815401	0.028795234866033	Inf	-10.0479055705393	9.38406162171763e-24	65	HOCortical
criticalAlice vs. criticalLang	-0.0157426921460102	0.0815600438641491	Inf	-0.193019662571934	0.846943569141278	66	HOCortical
criticalAlice vs. criticalMD	-1.58718537833341	0.0823720265893112	Inf	-19.2684998057261	9.87574583219853e-83	66	HOCortical
criticalLang vs. criticalMD	-1.5714426861874	0.0355270848187075	Inf	-44.2322440528509	0	66	HOCortical
criticalAlice vs. criticalLang	0.172063969827542	0.0908545729784677	Inf	1.89383939835721	0.0582463303849861	67	HOCortical
criticalAlice vs. criticalMD	-0.791485901047199	0.0916224425737298	Inf	-8.63855927449521	5.69263214315197e-18	67	HOCortical
criticalLang vs. criticalMD	-0.963549870874741	0.0394731811445721	Inf	-24.410241154512	1.33141886838155e-131	67	HOCortical
criticalAlice vs. criticalLang	0.311888308869155	0.0788484925456006	Inf	3.95553927285014	7.6362201859594e-05	68	HOCortical
criticalAlice vs. criticalMD	0.564787428961044	0.0796674904450307	Inf	7.08930864780708	1.34783622431477e-12	68	HOCortical
criticalLang vs. criticalMD	0.252899120091889	0.0343714729589142	Inf	7.35782025967263	1.86937515954606e-13	68	HOCortical
criticalAlice vs. criticalLang	-0.0723756479461714	0.0721425203399455	Inf	-1.00323148685584	0.315749184208012	69	HOCortical
criticalAlice vs. criticalMD	0.260838774999503	0.0730852637260993	Inf	3.56896536594634	0.000358393795253683	69	HOCortical
criticalLang vs. criticalMD	0.333214422945674	0.0315933793142676	Inf	10.5469699721294	5.24617152947459e-26	69	HOCortical
criticalAlice vs. criticalLang	-0.180163911697797	0.0932814595860622	Inf	-1.93140107902768	0.0534334718286714	70	HOCortical
criticalAlice vs. criticalMD	-1.63976045768287	0.0944272866861298	Inf	-17.3653243170412	1.51044015223452e-67	70	HOCortical
criticalLang vs. criticalMD	-1.45959654598507	0.0407958437268953	Inf	-35.7780698385903	2.42244940607274e-280	70	HOCortical
criticalAlice vs. criticalLang	-0.54406833386229	0.0786255692261842	Inf	-6.91973793279836	4.5247991630743e-12	71	HOCortical
criticalAlice vs. criticalMD	-0.860515952761338	0.0788161110528176	Inf	-10.9180209638189	9.4533168677347e-28	71	HOCortical
criticalLang vs. criticalMD	-0.316447618899047	0.0338043824895051	Inf	-9.36114182820207	7.88795771876812e-21	71	HOCortical
criticalAlice vs. criticalLang	0.313325599635641	0.0756818176430323	Inf	4.14003798261692	3.47248320663982e-05	72	HOCortical
criticalAlice vs. criticalMD	-0.790890375210372	0.0757238016407678	Inf	-10.4444092619959	1.55419974195494e-25	72	HOCortical
criticalLang vs. criticalMD	-1.10421597484601	0.0324325710524019	Inf	-34.0465137056791	4.57078990325848e-254	72	HOCortical
criticalAlice vs. criticalLang	0.25958275554152	0.058957751111331	Inf	4.40286053400078	1.06832846988132e-05	73	HOCortical
criticalAlice vs. criticalMD	1.16541966393863	0.0596765034410429	Inf	19.5289535535539	6.23030229805058e-85	73	HOCortical
criticalLang vs. criticalMD	0.905836908397109	0.0258105204843471	Inf	35.0956467129928	7.8545054895539e-270	73	HOCortical
criticalAlice vs. criticalLang	-0.0566741239069677	0.0695193019597179	Inf	-0.815228610031309	0.414941464141102	74	HOCortical
criticalAlice vs. criticalMD	0.140201038720744	0.0695975201711804	Inf	2.01445451469979	0.0439618357883662	74	HOCortical
criticalLang vs. criticalMD	0.196875162627712	0.029821466764013	Inf	6.601793405591	4.06213345310963e-11	74	HOCortical
criticalAlice vs. criticalLang	0.0847067271705642	0.0316018459897764	Inf	2.68043604788049	0.0073526312383532	75	HOCortical
criticalAlice vs. criticalMD	0.391565550856676	0.0319605767979413	Inf	12.2515170277496	1.64882438626619e-34	75	HOCortical
criticalLang vs. criticalMD	0.306858823686112	0.0137986897381471	Inf	22.2382580889391	1.46535314272672e-109	75	HOCortical
criticalAlice vs. criticalLang	-0.123243185670727	0.0652522521396476	Inf	-1.88871926453927	0.0589294558648772	76	HOCortical
criticalAlice vs. criticalMD	-0.201156990975663	0.0660186028671458	Inf	-3.04697437145809	0.00231157417686411	76	HOCortical
criticalLang vs. criticalMD	-0.0779138053049366	0.0285111068278253	Inf	-2.7327527400268	0.0062807463148794	76	HOCortical
criticalAlice vs. criticalLang	-0.0523420981509858	0.0408695286507346	Inf	-1.28071205807863	0.200294822852628	77	HOCortical
criticalAlice vs. criticalMD	-0.101551251593065	0.0414520161559323	Inf	-2.4498507192281	0.0142915452248778	77	HOCortical
criticalLang vs. criticalMD	-0.0492091534420795	0.0179343403707137	Inf	-2.74385075920812	0.00607231372502779	77	HOCortical
criticalAlice vs. criticalLang	0.0806482222408892	0.0356646871988061	Inf	2.26129060914879	0.0237412673717309	78	HOCortical
criticalAlice vs. criticalMD	0.262031546857571	0.0361617199779598	Inf	7.24610297898654	4.28934036221147e-13	78	HOCortical
criticalLang vs. criticalMD	0.181383324616682	0.0156418915094033	Inf	11.5959968465221	4.31808424248739e-31	78	HOCortical
criticalAlice vs. criticalLang	0.242314577085086	0.0611224024788447	Inf	3.96441512862578	7.35761174883955e-05	79	HOCortical
criticalAlice vs. criticalMD	-0.342578106484873	0.062028331117339	Inf	-5.52292960835618	3.33393330029884e-08	79	HOCortical
criticalLang vs. criticalMD	-0.584892683569959	0.0268478140734855	Inf	-21.7854862213006	3.18546560287475e-105	79	HOCortical
criticalAlice vs. criticalLang	0.59017033872563	0.0863367856020733	Inf	6.83567652663986	8.16189244426717e-12	80	HOCortical
criticalAlice vs. criticalMD	0.121174837626293	0.0863548971627706	Inf	1.40321906003652	0.160551525604618	80	HOCortical
criticalLang vs. criticalMD	-0.468995501099337	0.0369762726342032	Inf	-12.6836878811174	7.28231637158745e-37	80	HOCortical
criticalAlice vs. criticalLang	0.0408333835052399	0.0491037739093372	Inf	0.831573222470286	0.40564988187915	81	HOCortical
criticalAlice vs. criticalMD	0.357521499118472	0.0499120257043564	Inf	7.16303323844593	7.89112065883812e-13	81	HOCortical
criticalLang vs. criticalMD	0.316688115613233	0.0216290911284287	Inf	14.6417671335707	1.52063970722591e-48	81	HOCortical
criticalAlice vs. criticalLang	0.0521176626861859	0.0350182558474246	Inf	1.4882997860677	0.136671851367084	82	HOCortical
criticalAlice vs. criticalMD	0.153394132969493	0.0355017122646023	Inf	4.32075309005413	1.55497592161206e-05	82	HOCortical
criticalLang vs. criticalMD	0.101276470283307	0.0153549493044086	Inf	6.59568900395065	4.2328540138434e-11	82	HOCortical
criticalAlice vs. criticalLang	0.0102465752283531	0.0302803929850114	Inf	0.338389770351563	0.735069482009884	83	HOCortical
criticalAlice vs. criticalMD	-0.0341381317911279	0.0307686573912312	Inf	-1.10950995869118	0.267210250718287	83	HOCortical
criticalLang vs. criticalMD	-0.0443847070194809	0.0133301962096427	Inf	-3.32963643756229	0.000869594480364115	83	HOCortical
criticalAlice vs. criticalLang	0.0346082234180372	0.0602657139140479	Inf	0.574260573224042	0.565791484934446	84	HOCortical
criticalAlice vs. criticalMD	-0.805629008418853	0.0602879145968379	Inf	-13.3630266332203	9.94372462140973e-41	84	HOCortical
criticalLang vs. criticalMD	-0.84023723183689	0.0258177446508571	Inf	-32.5449508932608	2.46815707217472e-232	84	HOCortical
criticalAlice vs. criticalLang	0.0198145812462947	0.0297217045253946	Inf	0.666670420243391	0.50498267695165	85	HOCortical
criticalAlice vs. criticalMD	0.0786347483542092	0.030180459812513	Inf	2.60548543139183	0.00917441750975037	85	HOCortical
criticalLang vs. criticalMD	0.0588201671079145	0.0129781618349701	Inf	4.53224176550348	5.83609995183738e-06	85	HOCortical
criticalAlice vs. criticalLang	-0.0436777448855857	0.0263124460319518	Inf	-1.65996520553607	0.0969214524331311	86	HOCortical
criticalAlice vs. criticalMD	-0.0778584473314169	0.0265768694627389	Inf	-2.92955675011218	0.00339445823365397	86	HOCortical
criticalLang vs. criticalMD	-0.0341807024458312	0.0114634005198067	Inf	-2.98172452290863	0.00286629785476612	86	HOCortical
criticalAlice vs. criticalLang	-0.162051116978952	0.0411863452515946	Inf	-3.93458356134861	8.33410705525356e-05	87	HOCortical
criticalAlice vs. criticalMD	-0.591378018797745	0.041299244382112	Inf	-14.3193423425899	1.65683672344477e-46	87	HOCortical
criticalLang vs. criticalMD	-0.429326901818793	0.0177175366226669	Inf	-24.2317490835343	1.02993349252533e-129	87	HOCortical
criticalAlice vs. criticalLang	-0.835313537028722	0.0842384242836552	Inf	-9.91606317582555	3.54462297480705e-23	88	HOCortical
criticalAlice vs. criticalMD	-1.61867810941659	0.0842700277624095	Inf	-19.2082304040565	3.1585010562789e-82	88	HOCortical
criticalLang vs. criticalMD	-0.783364572387872	0.0360880483636436	Inf	-21.7070362047359	1.76050437898672e-104	88	HOCortical
criticalAlice vs. criticalLang	-0.159563761049732	0.0594076731252739	Inf	-2.68591164500346	0.00723322134467169	89	HOCortical
criticalAlice vs. criticalMD	-0.309446490092549	0.0602381673189442	Inf	-5.1370502102781	2.79084409145187e-07	89	HOCortical
criticalLang vs. criticalMD	-0.149882729042817	0.0260570703305553	Inf	-5.7520944274023	8.81445395682488e-09	89	HOCortical
criticalAlice vs. criticalLang	0.839964902097307	0.0587734240498893	Inf	14.291576774297	2.46953974982118e-46	90	HOCortical
criticalAlice vs. criticalMD	1.15909891021456	0.059452981606186	Inf	19.4960602294495	1.18571739739662e-84	90	HOCortical
criticalLang vs. criticalMD	0.319134008117252	0.0256722355298275	Inf	12.4310953655152	1.77189612761997e-35	90	HOCortical
criticalAlice vs. criticalLang	0.468375355650756	0.0610107957936468	Inf	7.67692585480961	1.6295168217314e-14	91	HOCortical
criticalAlice vs. criticalMD	0.785909920118469	0.0612893560219361	Inf	12.8229430219039	1.21981028192338e-37	91	HOCortical
criticalLang vs. criticalMD	0.317534564467713	0.0263291684407005	Inf	12.0601820442174	1.71403630676664e-33	91	HOCortical
criticalAlice vs. criticalLang	1.60830167878884	0.0711107333804373	Inf	22.6168624950686	2.95780770711098e-113	92	HOCortical
criticalAlice vs. criticalMD	2.07914363833584	0.0719215099273896	Inf	28.9085092962439	9.33323663957423e-184	92	HOCortical
criticalLang vs. criticalMD	0.470841959546999	0.031052595049136	Inf	15.1627250090359	6.24246583296098e-52	92	HOCortical
criticalAlice vs. criticalLang	2.24359773753304	0.0581703839973254	Inf	38.5694159700957	0	93	HOCortical
criticalAlice vs. criticalMD	2.49995411986139	0.0588653200348998	Inf	42.4690483017713	0	93	HOCortical
criticalLang vs. criticalMD	0.25635638232835	0.0254256034758106	Inf	10.0826075798847	6.59522084987526e-24	93	HOCortical
criticalAlice vs. criticalLang	2.31416290851434	0.0813201852969002	Inf	28.457422964118	3.94423191106992e-178	94	HOCortical
criticalAlice vs. criticalMD	2.73910211683837	0.0818128273646425	Inf	33.4801058106707	9.38917496024678e-246	94	HOCortical
criticalLang vs. criticalMD	0.424939208324024	0.0351847467648515	Inf	12.0773700934669	1.39097790129885e-33	94	HOCortical
criticalAlice vs. criticalLang	0.456553434339816	0.0878581089050239	Inf	5.19648601625785	2.03090870537358e-07	95	HOCortical
criticalAlice vs. criticalMD	-0.357155467920737	0.087952700722325	Inf	-4.06076749193081	4.89116628222348e-05	95	HOCortical
criticalLang vs. criticalMD	-0.813708902260553	0.0376850063934593	Inf	-21.5923779809092	2.11828315925052e-103	95	HOCortical
criticalAlice vs. criticalLang	-0.426887937976586	0.108638185247615	Inf	-3.92944651094453	8.51416126193383e-05	96	HOCortical
criticalAlice vs. criticalMD	-1.79949892243478	0.108853970692667	Inf	-16.5313117287691	2.18339938202779e-61	96	HOCortical
criticalLang vs. criticalMD	-1.3726109844582	0.0466782846145859	Inf	-29.4057717799956	4.63355877571886e-190	96	HOCortical
criticalAlice vs. criticalLang	-0.00509520091850951	0.0268037858100445	Inf	-0.190092584481112	0.84923658086355	1	HOSubcortical
criticalAlice vs. criticalMD	0.159750342862291	0.0269652957007698	Inf	5.92429412364022	3.13641663207963e-09	1	HOSubcortical
criticalLang vs. criticalMD	0.164845543780801	0.0115965228835664	Inf	14.215083731211	7.3863043022034e-46	1	HOSubcortical
criticalAlice vs. criticalLang	0.301371533802969	0.0535153219818134	Inf	5.6314999637933	1.78649013647403e-08	2	HOSubcortical
criticalAlice vs. criticalMD	1.11816851872649	0.0539546361109966	Inf	20.7242342701779	2.09432386481004e-95	2	HOSubcortical
criticalLang vs. criticalMD	0.816796984923524	0.0232408242123651	Inf	35.1449233237156	1.38968608853044e-270	2	HOSubcortical
criticalAlice vs. criticalLang	-0.0725254859411048	0.0346384481896219	Inf	-2.09378565529487	0.0362790785736767	3	HOSubcortical
criticalAlice vs. criticalMD	-0.000898641769606565	0.0351541014649858	Inf	-0.025562928140878	0.979605955458258	3	HOSubcortical
criticalLang vs. criticalMD	0.0716268441714983	0.0152165196390631	Inf	4.70717653382585	2.51171384576937e-06	3	HOSubcortical
criticalAlice vs. criticalLang	-0.0102144192181064	0.0279349862330545	Inf	-0.365649695793301	0.714626487301232	4	HOSubcortical
criticalAlice vs. criticalMD	-0.10747250465774	0.0283878589873735	Inf	-3.78586157925972	0.000153176926956979	4	HOSubcortical
criticalLang vs. criticalMD	-0.0972580854396338	0.0122995118433806	Inf	-7.9074752460177	2.62661341499317e-15	4	HOSubcortical
criticalAlice vs. criticalLang	-0.0866203361689679	0.0353728725836655	Inf	-2.44877867818311	0.0143341496135835	5	HOSubcortical
criticalAlice vs. criticalMD	-0.249727031501244	0.0358803337596493	Inf	-6.95999745080644	3.40278895691298e-12	5	HOSubcortical
criticalLang vs. criticalMD	-0.163106695332276	0.0155247894029535	Inf	-10.5062098492135	8.08789794344636e-26	5	HOSubcortical
criticalAlice vs. criticalLang	-0.0450210216356214	0.0259792353436517	Inf	-1.73296176889297	0.0831024641988146	6	HOSubcortical
criticalAlice vs. criticalMD	-0.0498364121447716	0.0262599735104042	Inf	-1.89780892676935	0.0577212568593538	6	HOSubcortical
criticalLang vs. criticalMD	-0.00481539050915022	0.0113329896137118	Inf	-0.424900284327805	0.670909367384122	6	HOSubcortical
criticalAlice vs. criticalLang	-0.0184983954690314	0.0221297061012506	Inf	-0.835907869015304	0.40320673519868	7	HOSubcortical
criticalAlice vs. criticalMD	-0.0889884288163345	0.0223932835277018	Inf	-3.97388925595707	7.07084493986914e-05	7	HOSubcortical
criticalLang vs. criticalMD	-0.0704900333473031	0.00968892511216992	Inf	-7.27532027869253	3.45599516789988e-13	7	HOSubcortical
criticalAlice vs. criticalLang	0.0359894373270757	0.025294932022011	Inf	1.42279241137152	0.154796341878447	8	HOSubcortical
criticalAlice vs. criticalMD	-0.0251472877265946	0.0257886802187373	Inf	-0.975128913666678	0.329496317972954	8	HOSubcortical
criticalLang vs. criticalMD	-0.0611367250536703	0.0111999871592796	Inf	-5.458642423801	4.79788915447119e-08	8	HOSubcortical
criticalAlice vs. criticalLang	0.100260382634048	0.0267728076048815	Inf	3.74485874300937	0.00018049529990189	9	HOSubcortical
criticalAlice vs. criticalMD	0.421788198421834	0.0272307852782053	Inf	15.4893879890941	4.09166883443841e-54	9	HOSubcortical
criticalLang vs. criticalMD	0.321527815787786	0.0118058012169896	Inf	27.2347306106661	2.52052290957953e-163	9	HOSubcortical
criticalAlice vs. criticalLang	0.349172904189938	0.0340677535104321	Inf	10.2493668707276	1.19121235066803e-24	10	HOSubcortical
criticalAlice vs. criticalMD	0.6747797789309	0.0345836203743761	Inf	19.5115425055632	8.7598620454337e-85	10	HOSubcortical
criticalLang vs. criticalMD	0.325606874740962	0.0149723555479829	Inf	21.7472042857564	7.34197375828847e-105	10	HOSubcortical
criticalAlice vs. criticalLang	-0.0385915719293724	0.0324429033256449	Inf	-1.18952276071011	0.234234019919023	11	HOSubcortical
criticalAlice vs. criticalMD	-0.064755226259736	0.0330072993993644	Inf	-1.9618456353016	0.0497804587887411	11	HOSubcortical
criticalLang vs. criticalMD	-0.0261636543303635	0.0143131804442507	Inf	-1.82794134624866	0.0675583549034878	11	HOSubcortical
criticalAlice vs. criticalLang	0.0432795363698688	0.0251093142656678	Inf	1.72364469662341	0.0847720043791276	12	HOSubcortical
criticalAlice vs. criticalMD	-0.0361070286690237	0.0253271237194402	Inf	-1.4256268919044	0.153976069551195	12	HOSubcortical
